Date,10CM soil moisture(%),10CM soil temperature(°C),Temperature(°C),Humidity(%),dew point T(°C),10cm soil temperature(°C),precipitation(mm)
2014-04-15,0.5291666666666667,15.591666666666669,17.879166666666666,44.53333333333333,4.954166666666667,17.458333333333332,0.0
2014-04-16,0.5208333333333334,17.3875,19.166666666666668,49.79166666666666,7.508333333333333,19.1375,0.0
2014-04-17,0.9458333333333332,15.458333333333334,15.1625,56.79166666666666,5.104166666666667,17.745833333333334,9.0
2014-04-18,2.120833333333333,14.995833333333332,13.7625,71.08333333333333,8.195833333333333,16.6375,0.5
2014-04-19,1.2916666666666667,13.041666666666666,11.983333333333334,50.875,1.775,15.183333333333332,0.0
2014-04-20,0.8375,14.808333333333332,13.333333333333334,52.208333333333336,2.9458333333333333,16.195833333333333,0.0
2014-04-21,0.6875,16.220833333333335,15.566666666666668,48.375,2.7541666666666664,17.808333333333334,0.0
2014-04-22,0.6416666666666666,16.087500000000002,14.575,46.708333333333336,1.5666666666666669,17.7375,0.0
2014-04-23,0.5875,16.720833333333335,15.520833333333334,42.458333333333336,-9.251858538542969e-18,18.379166666666663,0.0
2014-04-24,0.5708333333333333,17.404166666666665,17.045833333333334,40.0,1.0791666666666668,19.354166666666668,0.0
2014-04-25,0.5583333333333333,18.15,18.216666666666665,39.5,1.8666666666666665,20.25,0.0
2014-04-26,0.5499999999999999,17.133333333333333,17.216666666666665,42.75,2.75,19.5625,0.0
2014-04-27,0.8125,16.266666666666666,16.295833333333334,61.25,8.424999999999999,18.679166666666667,3.0
2014-04-28,3.5708333333333333,14.325,12.95,83.5,10.116666666666667,15.808333333333332,25.5
2014-04-29,3.7916666666666665,14.970833333333331,14.508333333333333,78.45833333333333,10.6375,15.895833333333334,9.5
2014-04-30,3.3125,16.287499999999998,15.3125,77.375,10.941666666666668,17.3125,0.0
2014-05-01,2.505263157894737,17.852631578947367,18.291666666666668,58.208333333333336,8.666666666666666,19.5875,0.0
2014-05-02,0.8500000000000001,18.950000000000003,18.5125,53.625,7.320833333333333,19.741666666666667,0.0
2014-05-03,0.775,18.275,14.941666666666668,37.833333333333336,-0.8375,19.175,0.0
2014-05-04,0.8500000000000001,16.224999999999998,13.116666666666667,49.29166666666666,1.4333333333333331,17.270833333333332,0.3
2014-05-05,0.9625,16.341666666666665,11.070833333333333,39.625,-3.891666666666667,16.729166666666668,0.1
2014-05-06,0.7666666666666666,16.625,12.5125,38.375,-2.6666666666666665,17.1125,0.0
2014-05-07,0.725,17.7,14.9125,42.66666666666666,0.0291666666666666,18.370833333333334,0.0
2014-05-08,0.7913043478260869,18.578260869565216,15.279166666666669,55.41666666666666,5.5,18.9875,0.5
2014-05-09,0.7043478260869565,19.078260869565216,15.133333333333333,52.583333333333336,3.85,19.445833333333333,0.0
2014-05-10,0.7041666666666666,18.8375,15.383333333333333,44.91666666666666,1.825,20.008333333333333,0.0
2014-05-11,0.8333333333333334,17.908333333333335,15.954166666666666,55.25,6.045833333333333,19.666666666666668,2.0
2014-05-12,3.0875,18.70416666666667,17.283333333333335,65.58333333333333,9.779166666666669,19.829166666666666,14.0
2014-05-13,1.668421052631579,18.226315789473684,20.554166666666667,47.5,7.429166666666667,20.404166666666665,0.0
2014-05-14,0.9416666666666668,19.58333333333333,19.53333333333333,54.875,9.333333333333334,20.758333333333333,0.0
2014-05-15,0.8333333333333334,19.870833333333334,18.64583333333333,49.16666666666666,5.883333333333333,20.916666666666668,0.0
2014-05-16,0.775,20.08333333333333,19.154166666666665,37.208333333333336,2.9250000000000003,21.116666666666667,0.0
2014-05-17,0.7541666666666668,20.820833333333333,18.966666666666665,46.79166666666666,6.116666666666667,21.96666666666667,0.0
2014-05-18,0.7458333333333332,21.40833333333333,19.47083333333333,49.708333333333336,6.883333333333333,22.6375,0.0
2014-05-19,0.7374999999999999,22.225,20.354166666666668,52.04166666666666,8.258333333333333,23.620833333333334,0.0
2014-05-20,0.7791666666666667,20.666666666666668,19.1625,59.54166666666666,10.833333333333334,22.35833333333333,0.0
2014-05-21,0.7791666666666667,21.55,18.891666666666666,62.75,10.683333333333332,22.866666666666664,0.0
2014-05-22,0.7541666666666668,22.758333333333336,19.03333333333333,59.875,9.879166666666666,24.025,0.0
2014-05-23,0.7833333333333333,21.7,18.304166666666667,66.375,11.679166666666667,23.133333333333336,0.0
2014-05-24,0.7791666666666667,23.40833333333333,22.754166666666663,60.25,13.691666666666668,24.679166666666664,0.0
2014-05-25,1.0375,24.275,22.054166666666664,59.79166666666666,13.075,25.8125,2.5
2014-05-26,1.9625,22.679166666666664,20.54583333333333,58.66666666666666,10.116666666666667,23.916666666666668,3.5
2014-05-27,0.975,22.570833333333336,20.683333333333334,45.125,6.770833333333333,23.475,0.0
2014-05-28,0.8291666666666667,23.375,21.183333333333334,57.5,11.754166666666668,24.3625,0.0
2014-05-29,0.7708333333333334,25.1375,23.09166666666667,54.583333333333336,11.291666666666666,25.90416666666667,0.0
2014-05-30,0.7458333333333332,26.004166666666663,24.47083333333333,44.29166666666666,8.858333333333333,27.225,0.0
2014-05-31,0.7541666666666668,26.433333333333334,25.45833333333333,43.41666666666666,10.433333333333334,27.916666666666668,0.0
2014-06-01,0.7875000000000001,26.0875,25.22083333333333,50.208333333333336,13.366666666666667,27.73333333333333,0.0
2014-06-02,0.9,23.629166666666663,22.5375,58.125,13.429166666666667,25.54583333333333,1.0
2014-06-03,3.9125,20.83333333333333,18.141666666666666,82.08333333333333,14.925,21.816666666666663,13.5
2014-06-04,3.2375000000000003,20.820833333333333,19.941666666666663,69.58333333333333,13.9625,21.366666666666664,0.1
2014-06-05,2.1739130434782608,20.817391304347822,20.129166666666663,64.54166666666667,13.05,21.445833333333336,0.0
2014-06-06,1.325,24.46666666666667,21.954166666666666,55.958333333333336,12.083333333333334,24.47083333333333,0.0
2014-06-07,1.0173913043478262,24.82608695652174,20.175,62.458333333333336,12.133333333333333,24.77916666666667,0.0
2014-06-08,1.1125,23.65,19.820833333333333,71.125,14.183333333333332,24.104166666666668,0.4
2014-06-09,0.9833333333333334,23.666666666666668,20.258333333333333,70.125,14.441666666666668,24.120833333333334,0.0
2014-06-10,0.925,23.495833333333334,19.8625,69.16666666666667,13.8875,24.3,0.0
2014-06-11,1.4375,22.77916666666667,19.5125,69.20833333333333,13.470833333333331,23.633333333333336,2.0
2014-06-12,1.0,22.8625,18.9875,68.29166666666667,12.716666666666669,23.133333333333336,0.5
2014-06-13,1.075,23.375,19.02083333333333,77.08333333333333,14.591666666666669,22.98333333333333,9.5
2014-06-14,0.9041666666666668,26.1125,22.1875,64.0,13.820833333333333,24.125,0.0
2014-06-15,0.775,26.48333333333333,23.070833333333336,56.41666666666666,13.208333333333334,25.3625,0.0
2014-06-16,0.7458333333333332,26.575,23.541666666666668,53.66666666666666,12.495833333333332,26.354166666666668,0.0
2014-06-17,0.7583333333333333,25.95,22.954166666666666,58.04166666666666,14.0125,26.241666666666664,0.0
2014-06-18,0.775,27.075,23.03333333333333,57.583333333333336,13.195833333333333,27.1,0.0
2014-06-19,0.7625000000000001,26.78333333333333,22.620833333333334,60.875,14.129166666666668,27.116666666666664,0.0
2014-06-20,0.7833333333333333,24.95833333333333,21.23333333333333,67.75,14.816666666666668,25.979166666666668,0.0
2014-06-21,0.8,23.76521739130435,20.195833333333333,67.75,13.941666666666668,24.516666666666666,0.0
2014-06-22,0.9916666666666668,26.10833333333333,21.5625,61.583333333333336,13.366666666666667,26.1625,5.5
2014-06-23,3.6791666666666663,24.35833333333333,20.34583333333333,78.0,15.941666666666668,24.71666666666667,16.0
2014-06-24,3.083333333333333,24.308333333333334,20.2625,75.75,15.145833333333334,24.35,0.5
2014-06-25,1.6333333333333335,25.9,22.375,67.54166666666667,14.904166666666669,25.579166666666666,0.0
2014-06-26,1.0333333333333334,27.758333333333336,24.625,62.875,16.191666666666666,27.4,0.0
2014-06-27,0.9041666666666668,28.575,25.054166666666664,60.125,15.866666666666667,28.48333333333333,0.0
2014-06-28,0.8500000000000001,28.3875,24.28333333333333,58.25,14.641666666666666,28.616666666666664,0.0
2014-06-29,0.8250000000000001,27.320833333333336,23.116666666666664,61.5,15.029166666666669,27.775,0.0
2014-06-30,0.8916666666666667,27.870833333333334,23.258333333333336,67.625,16.333333333333332,28.10833333333333,0.5
2014-07-01,1.0166666666666668,28.48333333333333,23.2625,73.125,17.283333333333335,28.383333333333336,0.0
2014-07-02,0.8478260869565217,27.43478260869565,23.4125,71.875,17.6875,27.866666666666664,0.0
2014-07-03,4.2375,24.191666666666663,21.025,83.25,17.9375,24.6,19.0
2014-07-04,3.0083333333333333,25.35833333333333,23.65833333333333,69.45833333333333,17.166666666666668,25.27083333333333,0.0
2014-07-05,1.7541666666666669,25.683333333333334,22.866666666666664,70.79166666666667,16.720833333333335,25.60833333333333,0.0
2014-07-06,1.3375,23.97083333333333,20.820833333333333,77.79166666666667,16.679166666666667,23.879166666666663,1.5
2014-07-07,1.2375,26.8875,23.825,70.54166666666667,17.633333333333333,26.05,0.0
2014-07-08,1.0416666666666667,28.0,25.229166666666668,70.58333333333333,19.2125,27.054166666666664,0.2
2014-07-09,1.1208333333333331,27.67083333333333,26.079166666666666,77.33333333333333,21.504166666666663,27.09166666666667,1.5
2014-07-10,0.9727272727272728,31.18636363636364,28.5375,59.25,19.225,29.245833333333334,0.0
2014-07-11,0.8708333333333335,30.15416666666667,27.52916666666667,43.083333333333336,13.279166666666669,29.47083333333333,0.0
2014-07-12,0.8791666666666668,27.6,24.625,58.5,15.529166666666669,27.820833333333336,0.0
2014-07-13,1.2125,27.791666666666668,24.120833333333334,70.70833333333333,17.95,27.39583333333333,1.5
2014-07-14,0.9,29.92083333333333,26.304166666666664,57.958333333333336,16.483333333333334,29.22083333333333,0.0
2014-07-15,0.8913043478260869,27.495652173913044,24.54583333333333,64.91666666666667,17.191666666666666,27.625,0.0
2014-07-16,0.9333333333333336,28.9375,26.070833333333336,63.125,17.820833333333333,28.64583333333333,0.4
2014-07-17,1.9,27.808333333333334,24.47083333333333,75.04166666666667,19.454166666666666,27.433333333333334,6.5
2014-07-18,3.3041666666666667,26.58333333333333,24.179166666666664,80.33333333333333,20.266666666666666,26.370833333333334,15.5
2014-07-19,2.6625,27.3,26.008333333333336,72.79166666666667,20.34583333333333,27.1,0.0
2014-07-20,1.4958333333333331,29.929166666666664,27.479166666666668,61.29166666666666,18.5625,29.016666666666666,0.0
2014-07-21,1.0083333333333335,30.504166666666663,27.616666666666664,61.333333333333336,19.01666666666667,30.141666666666666,0.0
2014-07-22,0.9291666666666668,30.34583333333333,27.329166666666666,62.75,19.22083333333333,30.495833333333334,0.0
2014-07-23,0.9333333333333336,28.3375,26.308333333333334,70.375,20.383333333333333,28.820833333333336,0.3
2014-07-24,0.9458333333333332,28.95,27.09166666666667,70.875,21.116666666666667,28.7625,0.5
2014-07-25,1.3458333333333332,30.620833333333334,29.09166666666667,67.125,21.570833333333336,30.329166666666666,3.5
2014-07-26,0.9416666666666668,29.754166666666663,27.075,60.29166666666666,18.58333333333333,29.3125,0.1
2014-07-27,0.8791666666666668,28.95833333333333,23.96666666666667,60.208333333333336,15.091666666666669,28.17083333333333,0.0
2014-07-28,0.8434782608695653,29.191304347826087,24.8125,50.375,12.6,28.60833333333333,0.0
2014-07-29,0.8708333333333335,28.45,24.258333333333336,64.41666666666667,16.758333333333333,28.183333333333334,0.4
2014-07-30,0.875,30.241666666666664,28.40833333333333,57.29166666666666,18.35,30.35,0.0
2014-07-31,1.8208333333333333,29.329166666666666,26.454166666666666,73.95833333333333,21.054166666666667,29.754166666666663,18.5
2014-08-01,2.1375,28.22083333333333,27.1875,70.79166666666667,20.64583333333333,27.4,0.0
2014-08-02,1.929166666666667,27.65833333333333,27.304166666666664,66.125,20.2125,,1.0
2014-08-03,3.4250000000000003,26.166666666666668,24.679166666666664,86.20833333333333,22.133333333333336,,40.0
2014-08-04,3.075,26.8625,25.0,86.41666666666667,22.429166666666664,,2.0
2014-08-05,2.9416666666666664,28.641666666666666,27.041666666666668,78.08333333333333,22.475,,4.5
2014-08-06,2.35,28.65833333333333,26.9375,70.04166666666667,20.741666666666667,,0.0
2014-08-07,2.8208333333333333,26.3,21.8875,87.16666666666667,19.570833333333333,,13.5
2014-08-08,3.25,24.85833333333333,21.683333333333334,79.45833333333333,17.704166666666666,,15.5
2014-08-09,2.670833333333333,25.441666666666663,23.34166666666667,68.29166666666667,16.8125,,0.5
2014-08-10,2.9250000000000003,25.275,22.141666666666666,84.20833333333333,19.141666666666666,,12.0
2014-08-11,2.725,26.59583333333333,23.3,73.66666666666667,17.720833333333335,,0.1
2014-08-12,1.825,26.975,24.3,65.29166666666667,16.925,,0.0
2014-08-13,1.4695652173913043,25.430434782608696,22.245833333333334,85.125,19.5125,,0.5
2014-08-14,3.1958333333333333,24.2,20.204166666666666,92.0,18.804166666666667,,12.5
2014-08-15,2.9250000000000003,25.791666666666668,23.004166666666663,80.70833333333333,19.2375,,1.0
2014-08-16,2.4291666666666667,26.275,23.675,76.08333333333333,18.83333333333333,,0.0
2014-08-17,2.2,26.025,23.004166666666663,74.875,18.0125,,7.5
2014-08-18,4.116666666666666,22.9875,20.22083333333333,94.04166666666669,19.175,,89.0
2014-08-19,3.695833333333333,24.620833333333334,22.6875,90.33333333333331,20.9,,46.5
2014-08-20,3.6,25.2625,23.079166666666666,93.08333333333331,21.829166666666666,,31.0
2014-08-21,3.516666666666667,26.120833333333334,24.866666666666664,81.33333333333333,21.070833333333333,,20.5
2014-08-22,2.775,26.266666666666666,23.95,72.58333333333333,18.354166666666668,,0.0
2014-08-23,2.158333333333333,26.59583333333333,24.354166666666668,73.875,18.9875,,0.0
2014-08-24,1.7416666666666665,26.08333333333333,23.7875,80.79166666666667,20.03333333333333,,0.2
2014-08-25,3.6041666666666665,24.52083333333333,21.570833333333336,92.41666666666669,20.225,,42.0
2014-08-26,2.983333333333334,25.945833333333336,23.241666666666664,80.75,19.416666666666668,,9.0
2014-08-27,2.45,25.3125,22.070833333333336,69.66666666666667,16.104166666666668,,0.0
2014-08-28,1.9166666666666667,25.3375,21.675,67.54166666666667,14.979166666666666,,0.0
2014-08-29,1.325,24.620833333333334,21.175,70.58333333333333,15.129166666666668,,0.0
2014-08-30,0.8416666666666667,24.891666666666666,20.629166666666663,70.29166666666667,14.395833333333334,,0.0
2014-08-31,0.8291666666666666,24.475,19.879166666666663,71.66666666666667,14.0625,,0.0
2014-09-01,0.7083333333333334,25.67083333333333,21.21666666666667,70.66666666666667,15.020833333333334,,0.0
2014-09-02,0.7999999999999999,24.44782608695652,20.34583333333333,75.83333333333333,15.675,,1.5
2014-09-03,2.825,23.0,20.104166666666668,93.66666666666669,18.9875,,15.5
2014-09-04,2.1416666666666666,24.391666666666666,22.141666666666666,75.29166666666667,17.0625,,0.0
2014-09-05,1.6608695652173917,24.86086956521739,21.8625,74.83333333333333,16.295833333333334,,0.0
2014-09-06,1.3583333333333334,24.2875,21.5625,82.29166666666667,18.008333333333333,,0.0
2014-09-07,1.117391304347826,25.3,22.59166666666667,78.41666666666667,18.15,,0.0
2014-09-08,0.8833333333333333,25.52916666666667,22.65833333333333,77.25,18.0375,,0.0
2014-09-09,0.8086956521739131,25.13478260869565,21.8625,76.0,16.945833333333333,,0.0
2014-09-10,0.7416666666666667,25.4,21.3125,74.5,15.9625,,0.0
2014-09-11,0.6666666666666666,25.8125,21.625,70.41666666666667,15.304166666666667,,0.0
2014-09-12,0.6749999999999999,24.65416666666667,20.629166666666663,74.20833333333333,15.625,,0.0
2014-09-13,0.6523809523809524,25.14761904761905,20.279166666666665,68.95833333333333,13.779166666666669,,0.0
2014-09-14,0.6541666666666667,24.195833333333336,19.3875,71.75,13.483333333333334,,0.0
2014-09-15,0.6416666666666666,25.304166666666664,21.566666666666663,69.41666666666667,15.229166666666666,,0.0
2014-09-16,0.6291666666666667,25.416666666666668,21.4875,65.625,14.075,,0.0
2014-09-17,1.1375,22.9125,18.73333333333333,80.0,15.120833333333332,,3.0
2014-09-18,1.075,22.65416666666667,18.816666666666663,70.70833333333333,12.804166666666667,,0.0
2014-09-19,0.7833333333333333,22.741666666666664,17.9375,68.0,10.466666666666669,,0.0
2014-09-20,0.7130434782608696,22.50869565217392,17.570833333333333,65.04166666666667,9.416666666666666,,0.0
2014-09-21,0.6666666666666666,22.675,18.5125,66.29166666666667,10.7375,,0.0
2014-09-22,0.6291666666666667,23.3625,19.416666666666668,70.0,12.875,,0.0
2014-09-23,0.782608695652174,23.608695652173918,19.804166666666667,72.16666666666667,13.9625,,2.5
2014-09-24,3.225,20.866666666666667,17.745833333333334,93.375,16.583333333333332,,97.5
2014-09-25,2.2666666666666666,21.95,19.5,75.79166666666667,14.441666666666668,,0.0
2014-09-26,1.8041666666666665,22.1125,19.370833333333334,66.125,12.383333333333333,,0.0
2014-09-27,1.4916666666666665,21.29583333333333,17.9375,78.70833333333333,13.704166666666666,,0.0
2014-09-28,1.1583333333333334,22.17083333333333,19.7875,79.25,15.604166666666666,,0.0
2014-09-29,1.5291666666666668,21.98333333333333,19.304166666666667,85.75,16.783333333333335,,1.5
2014-09-30,1.5375,20.758333333333333,17.400000000000002,75.83333333333333,12.741666666666667,,0.0
2014-10-01,1.2,20.366666666666667,17.025000000000002,72.125,11.808333333333332,,0.0
2014-10-02,1.0541666666666667,20.25,17.0125,80.45833333333333,13.35,,0.0
2014-10-03,0.875,20.35833333333333,17.320833333333333,66.66666666666667,10.65,,0.0
2014-10-04,0.740909090909091,18.88181818181818,15.004166666666668,68.875,8.708333333333334,,0.0
2014-10-05,0.6458333333333334,18.3625,14.233333333333334,65.25,6.933333333333334,,0.0
2014-10-06,0.6,18.4625,14.445833333333333,63.583333333333336,6.820833333333333,,0.0
2014-10-07,0.6086956521739131,18.491304347826087,13.858333333333334,66.45833333333333,6.416666666666667,,0.0
2014-10-08,0.5875,18.4375,14.608333333333334,69.16666666666667,7.7875,,0.0
2014-10-09,0.5833333333333334,18.854166666666668,15.458333333333334,71.70833333333333,9.5,,0.0
2014-10-10,0.6083333333333333,19.14583333333333,16.595833333333335,73.0,10.9125,,0.0
2014-10-11,0.5666666666666667,19.10833333333333,17.075,62.16666666666666,9.179166666666667,,0.0
2014-10-12,0.6166666666666666,17.283333333333335,15.845833333333331,72.58333333333333,10.7,,0.0
2014-10-13,1.9666666666666668,17.341666666666665,15.341666666666669,79.16666666666667,11.541666666666666,,20.5
2014-10-14,1.6708333333333334,15.595833333333331,11.779166666666669,67.66666666666667,5.020833333333333,,0.0
2014-10-15,1.4916666666666665,14.7625,11.120833333333332,73.91666666666667,5.716666666666666,,0.0
2014-10-16,1.3521739130434782,13.81304347826087,10.8375,67.875,3.858333333333333,,2.0
2014-10-17,1.008695652173913,12.669565217391304,9.5875,65.45833333333333,1.7458333333333331,,0.0
2014-10-18,0.8260869565217391,13.330434782608696,10.725,71.08333333333333,4.3500000000000005,,0.0
2014-10-19,0.7583333333333333,14.1625,12.6125,72.875,6.858333333333333,,0.0
2014-10-20,2.058333333333333,15.15,13.579166666666666,94.04166666666669,12.570833333333333,,17.0
2014-10-21,2.7541666666666664,15.445833333333333,14.308333333333332,91.16666666666669,12.8,,59.5
2014-10-22,2.2916666666666665,14.504166666666668,12.270833333333334,77.54166666666667,8.1625,,14.0
2014-10-23,1.7625,14.320833333333333,10.9625,77.75,6.55,,0.0
2014-10-24,1.5916666666666668,13.7625,11.345833333333331,82.0,7.720833333333334,,0.0
2014-10-25,1.5541666666666665,14.1875,12.354166666666666,81.625,8.5375,,0.0
2014-10-26,1.375,14.325,12.9,74.5,7.329166666666667,,0.0
2014-10-27,1.0333333333333334,14.041666666666666,12.604166666666666,68.33333333333333,6.104166666666667,,0.0
2014-10-28,0.8624999999999999,12.066666666666668,9.079166666666667,72.54166666666667,3.2541666666666664,,0.0
2014-10-29,0.7666666666666666,11.595833333333331,9.029166666666669,76.5,4.220833333333333,,0.0
2014-10-30,0.7125,11.9875,10.666666666666666,71.08333333333333,4.633333333333334,,0.0
2014-10-31,1.7958333333333334,12.470833333333331,11.008333333333333,90.29166666666669,9.4125,,24.5
2014-11-01,2.1913043478260867,14.72608695652174,13.7125,92.79166666666669,12.5,,11.5
2014-11-02,1.8208333333333333,12.958333333333334,11.670833333333334,69.0,5.4375,,0.2
2014-11-03,1.3875,8.9375,7.783333333333332,38.91666666666666,-5.808333333333334,,0.0
2014-11-04,1.1666666666666667,9.2875,7.391666666666667,68.125,0.6458333333333334,,0.0
2014-11-05,1.0791666666666666,9.916666666666666,8.366666666666667,70.66666666666667,2.075,,0.0
2014-11-06,0.8666666666666667,10.925,10.320833333333333,70.58333333333333,4.733333333333333,,0.0
2014-11-07,0.8916666666666667,10.308333333333334,9.154166666666669,83.95833333333333,6.333333333333333,,0.0
2014-11-08,0.8708333333333335,11.441666666666668,11.333333333333334,83.95833333333333,8.541666666666666,,0.0
2014-11-09,0.7708333333333334,11.704166666666666,11.254166666666668,60.708333333333336,2.225,,0.1
2014-11-10,0.6875,8.745833333333334,6.508333333333333,68.29166666666667,-0.1916666666666666,,0.0
2014-11-11,0.6499999999999999,8.799999999999999,6.508333333333333,68.5,-0.075,,0.0
2014-11-12,0.6541666666666667,8.895833333333334,7.191666666666666,60.458333333333336,-0.8333333333333334,,0.2
2014-11-13,0.5166666666666667,5.8,1.0666666666666669,34.5,-13.429166666666667,,0.0
2014-11-14,0.5208333333333334,5.633333333333333,3.1125000000000003,46.125,-8.025,,0.0
2014-11-15,0.525,6.029166666666666,4.4375,51.583333333333336,-6.170833333333333,,0.0
2014-11-16,0.5291666666666667,7.295833333333333,5.604166666666667,49.41666666666666,-5.491666666666667,,0.0
2014-11-17,0.5125000000000001,7.229166666666667,5.3375,56.91666666666666,-2.9166666666666665,,0.0
2014-11-18,0.5125000000000001,5.854166666666667,3.5500000000000003,60.333333333333336,-4.533333333333333,,0.0
2014-11-19,0.5125000000000001,4.808333333333334,2.4875,58.66666666666666,-6.308333333333334,,0.0
2014-11-20,0.5,5.745,3.5541666666666667,59.66666666666666,-4.845833333333333,,0.0
2014-11-21,0.5208333333333334,4.945833333333334,4.0125,64.70833333333333,-2.745833333333333,,0.0
2014-11-22,0.5458333333333333,6.0125,5.7625,73.66666666666667,0.9583333333333334,,0.0
2014-11-23,0.6416666666666666,6.970833333333334,6.0,86.08333333333333,3.6458333333333335,,0.0
2014-11-24,1.8208333333333333,8.133333333333333,7.520833333333333,92.29166666666669,6.275,,23.0
2014-11-25,1.9958333333333331,8.987499999999999,8.970833333333333,74.25,4.275,,5.4
2014-11-26,1.7083333333333333,8.637500000000001,7.8125,71.29166666666667,2.583333333333333,,0.0
2014-11-27,1.7083333333333333,7.429166666666667,5.966666666666666,85.66666666666667,3.4416666666666664,,0.0
2014-11-28,1.9708333333333328,7.337499999999999,6.020833333333333,95.58333333333331,5.308333333333334,,4.5
2014-11-29,1.8166666666666669,9.679166666666667,10.325,75.91666666666667,5.866666666666667,,0.0
2014-11-30,2.130434782608696,8.630434782608695,8.441666666666666,93.20833333333331,7.354166666666667,,8.0
2014-12-01,1.5791666666666666,6.520833333333333,3.0125,58.25,-4.654166666666666,,0.5
2014-12-02,0.7434782608695653,0.6391304347826088,-4.441666666666666,31.95833333333333,-19.1625,,0.0
2014-12-03,0.875,0.2416666666666666,-1.7916666666666667,70.75,-6.508333333333333,,0.7
2014-12-04,0.8782608695652173,1.895652173913044,-1.2916666666666667,54.333333333333336,-9.604166666666666,,0.0
2014-12-05,0.6956521739130435,0.4869565217391304,-3.870833333333333,41.125,-15.595833333333331,,0.0
2014-12-06,0.6708333333333334,-0.4083333333333334,-3.4916666666666667,46.125,-13.9,,0.0
2014-12-07,0.625,-0.5916666666666667,-3.5416666666666665,54.208333333333336,-11.820833333333333,,0.0
2014-12-08,0.7583333333333333,-0.3458333333333334,-1.95,68.625,-7.166666666666667,,1.5
2014-12-09,0.7086956521739131,-0.5173913043478261,-2.9,58.583333333333336,-10.808333333333332,,0.0
2014-12-10,0.7333333333333334,-0.1166666666666666,0.4458333333333333,64.83333333333333,-5.633333333333333,,0.0
2014-12-11,0.6958333333333333,1.9666666666666668,2.154166666666667,54.29166666666666,-6.541666666666667,,0.0
2014-12-12,0.6173913043478261,0.8695652173913043,-1.3291666666666666,54.083333333333336,-10.125,,0.2
2014-12-13,0.5499999999999999,0.5833333333333334,-3.766666666666667,49.54166666666666,-13.158333333333331,,0.2
2014-12-14,0.5818181818181819,-0.4409090909090908,-2.7875,48.708333333333336,-12.433333333333332,,0.0
2014-12-15,0.5375,-0.1583333333333333,0.2333333333333333,69.66666666666667,-4.766666666666667,,0.0
2014-12-16,0.5875,0.3708333333333333,-2.2125,58.5,-10.0375,,5.0
2014-12-17,0.475,0.15,-7.608333333333333,35.0,-20.475,,0.0
2014-12-18,0.4708333333333334,-1.1041666666666667,-7.0625,33.166666666666664,-21.029166666666665,,0.0
2014-12-19,0.5,-1.7208333333333332,-6.433333333333334,59.833333333333336,-13.408333333333331,,0.0
2014-12-20,0.5208333333333334,-0.5458333333333333,-1.4541666666666666,53.91666666666666,-10.420833333333333,,0.2
2014-12-21,0.45,-1.4375,-3.925,44.208333333333336,-14.741666666666667,,0.0
2014-12-22,0.4416666666666666,-1.8416666666666668,-4.091666666666667,60.708333333333336,-10.604166666666666,,0.0
2014-12-23,0.4260869565217391,-1.7608695652173914,-2.7125,64.70833333333333,-8.741666666666667,,0.0
2014-12-24,0.5166666666666667,-0.5708333333333333,1.0833333333333333,68.875,-4.095833333333333,,0.5
2014-12-25,0.4166666666666667,-0.6166666666666667,-1.3208333333333333,46.54166666666666,-11.745833333333332,,0.0
2014-12-26,0.35,-1.6125,-4.029166666666667,56.375,-12.45,,0.0
2014-12-27,0.3583333333333333,-2.0,-3.9916666666666663,65.875,-9.883333333333333,,0.0
2014-12-28,0.3869565217391305,-1.7869565217391306,-3.395833333333333,72.0,-8.116666666666667,,0.0
2014-12-29,0.3583333333333333,-1.3583333333333334,-0.7666666666666667,72.04166666666667,-5.45,,0.0
2014-12-30,0.3458333333333334,-0.925,1.3875,57.833333333333336,-7.591666666666666,,0.0
2014-12-31,0.4208333333333333,-0.9,-1.625,65.25,-7.741666666666667,,1.0
2015-01-01,0.3291666666666666,-2.3541666666666665,-6.354166666666667,37.458333333333336,-18.854166666666668,,0.0
2015-01-02,0.325,-2.5875,-4.825,48.083333333333336,-14.85,,0.0
2015-01-03,0.3166666666666666,-2.829166666666667,-4.258333333333334,51.5,-13.3625,,0.0
2015-01-04,0.3166666666666666,-0.9416666666666668,0.9166666666666666,63.75,-5.358333333333333,,0.0
2015-01-05,0.3260869565217391,-0.6391304347826087,1.0458333333333332,73.45833333333333,-3.529166666666667,,0.0
2015-01-06,0.6125,-0.0291666666666666,1.4666666666666666,60.5,-6.2,,3.1
2015-01-07,0.3608695652173913,-0.8869565217391304,-4.5625,35.208333333333336,-17.941666666666666,,0.0
2015-01-08,0.3434782608695652,-2.652173913043478,-5.3125,54.29166666666666,-14.245833333333332,,0.0
2015-01-09,0.3347826086956522,-2.143478260869565,-2.441666666666667,56.0,-10.533333333333331,,0.0
2015-01-10,0.3260869565217391,-1.5217391304347827,0.0916666666666666,46.79166666666666,-10.691666666666668,,0.0
2015-01-11,0.3347826086956522,-1.3347826086956522,-0.1375,58.208333333333336,-8.304166666666667,,0.1
2015-01-12,0.3041666666666666,-1.7041666666666666,-2.191666666666667,54.5,-10.708333333333334,,0.0
2015-01-13,0.3,-1.9833333333333332,-1.9333333333333331,63.79166666666666,-8.529166666666667,,0.0
2015-01-14,0.3,-0.509090909090909,1.0333333333333334,62.5,-5.491666666666667,,0.0
2015-01-15,0.3,-0.2625,2.058333333333333,63.958333333333336,-4.375,,0.0
